1.396638	0.113942	2.456305	9.075835	5.959789	2.120753	0.252240	2.498789	3.620917	4.332612	0.688719	0.434138	0.016721	0.002777	35.600922	0.003757	0.170139	0.034171	0.881947	89.510658	0.065132	0.104829	0.217040	0.002040	0.155039	0.061072	0.122239	0.438832	0.960001	2.000000	4.000000	1.000000	3.000000	4.000000	2.000000	4.000000	3.000000	4.000000	3.000000	2.000000	1.000000
0.127163	8.721717	0.657537	0.619470	2.020220	7.866297	1.200661	1.698789	0.116268	0.402765	0.500430	0.216122	4.813901	1.167740	40.580322	0.003115	21.409931	0.003994	13.918068	1.444455	0.108926	0.888861	0.320018	0.004239	0.163494	0.332465	0.388623	0.043128	0.963780	4.000000	3.000000	3.000000	2.000000	2.000000	4.000000	1.000000	3.000000	4.000000	1.000000	4.000000	1.000000
6.677426	3.032947	6.429161	9.563645	2.336749	0.103521	0.444851	0.313600	3.293391	0.141201	3.790312	2.463267	38.385246	0.001460	34.818745	0.628224	0.007312	0.117137	9.300706	20.225269	0.240512	0.819060	0.002686	0.041572	0.095677	0.050406	0.197696	0.108758	0.389039	3.000000	2.000000	3.000000	3.000000	4.000000	4.000000	1.000000	4.000000	2.000000	1.000000	3.000000	1.000000
0.321606	4.394197	0.585682	0.858277	5.028419	5.308578	0.115385	0.106359	1.800885	3.464006	0.141665	1.226575	0.011104	20.600185	8.263989	0.534498	0.002723	5.389802	0.057091	0.066418	11.305107	0.001425	37.857910	0.036381	0.190228	0.129784	0.992152	0.047433	0.346790	1.000000	3.000000	1.000000	2.000000	3.000000	2.000000	1.000000	3.000000	2.000000	3.000000	2.000000	1.000000
0.124083	9.987699	6.292116	0.250229	4.684378	0.291949	0.308961	0.331255	0.112890	0.434217	2.148710	0.253399	25.993690	0.002267	7.120851	0.074297	0.236457	1.233457	0.584119	10.893864	6.273836	0.023311	0.372290	0.005358	0.253544	0.082014	0.806090	0.406233	0.383683	4.000000	4.000000	3.000000	4.000000	1.000000	4.000000	3.000000	4.000000	3.000000	2.000000	2.000000	3.000000
0.214072	6.388542	0.494416	0.194538	0.743070	9.009835	3.129772	0.641199	0.697262	0.340382	1.021329	0.485716	0.013773	4.605964	0.001116	0.976951	0.066140	0.001866	0.097671	0.521383	0.084842	5.928080	0.196047	0.038325	0.015842	0.368306	0.147352	0.166535	0.459875	3.000000	2.000000	3.000000	4.000000	1.000000	2.000000	3.000000	1.000000	2.000000	1.000000	2.000000	2.000000
5.916489	4.513355	2.516001	0.387746	0.141907	5.275196	2.624729	0.560306	3.906495	0.856317	2.799058	1.847395	0.045683	0.002144	7.355198	62.725159	0.296463	0.003218	0.232403	49.565174	0.026785	0.002395	0.031052	0.001259	0.284025	0.187757	0.037924	0.052499	0.954760	4.000000	2.000000	3.000000	3.000000	1.000000	3.000000	1.000000	3.000000	4.000000	4.000000	4.000000	1.000000
0.181346	1.159268	1.547614	0.164139	0.456832	0.309605	1.918195	0.149844	7.212716	0.238577	0.395104	0.307069	5.880775	65.337784	2.563676	0.017349	0.027079	0.150963	0.635809	0.335951	0.104064	0.010555	0.919816	0.012500	0.094871	0.134228	0.016247	0.257562	0.605460	1.000000	3.000000	3.000000	2.000000	1.000000	4.000000	3.000000	1.000000	1.000000	4.000000	2.000000	1.000000
0.692329	2.183760	0.413472	4.512580	0.877762	1.189374	1.663140	0.217474	0.108547	4.397935	0.107819	0.330760	31.625956	0.010071	5.489111	0.035308	0.010262	0.101078	1.302653	0.007180	9.931246	0.001532	16.790628	0.244400	0.014399	0.911941	0.123261	0.013449	0.159536	4.000000	4.000000	2.000000	4.000000	4.000000	1.000000	3.000000	4.000000	3.000000	3.000000	2.000000	3.000000
1.339543	3.348191	0.867784	2.133125	0.407094	0.668259	0.369158	0.846014	3.838967	0.618166	0.413194	0.431910	0.106178	1.103000	0.007640	0.007270	2.802480	25.700411	0.754328	0.011626	0.007131	0.219729	29.806213	0.077611	0.618497	0.025540	0.067186	0.010120	0.336078	1.000000	1.000000	1.000000	3.000000	4.000000	3.000000	2.000000	2.000000	4.000000	4.000000	4.000000	1.000000
3.098140	1.917279	4.020805	0.447357	0.253383	4.715248	1.042934	5.838230	3.405075	0.512983	8.984705	8.864708	0.068563	1.534747	0.016933	0.003459	15.305984	66.649986	0.165022	65.853279	4.157510	5.199816	0.012876	1.394120	0.141746	0.017173	0.903745	0.039511	0.733092	1.000000	2.000000	1.000000	3.000000	3.000000	1.000000	2.000000	3.000000	3.000000	3.000000	3.000000	3.000000
0.231616	0.587257	1.178264	0.899578	8.934254	1.754844	0.475874	1.031331	8.800021	0.805219	1.939920	3.285218	8.090750	0.321096	0.018430	0.001225	0.004628	18.756184	0.882737	0.137589	0.035001	1.406029	0.002026	0.002468	0.433119	0.258324	0.439655	0.179590	0.812529	2.000000	4.000000	4.000000	2.000000	4.000000	4.000000	2.000000	3.000000	2.000000	4.000000	3.000000	2.000000
8.132850	2.142919	0.198245	1.916935	5.722227	0.110337	1.437388	0.206301	3.170236	0.178215	0.364974	0.102628	0.328805	3.308606	0.013619	0.009857	0.005878	4.276129	0.058168	0.010875	0.038773	15.003183	0.016212	0.003379	0.799667	0.259404	0.831998	0.211886	0.813123	2.000000	2.000000	3.000000	4.000000	1.000000	1.000000	4.000000	3.000000	3.000000	1.000000	2.000000	1.000000
0.607666	3.858314	0.185660	6.803383	0.386179	0.546538	0.374791	0.583008	2.017479	2.457023	4.821892	0.556634	0.030340	0.132627	8.879831	0.001732	0.003747	0.033827	0.404561	0.003031	1.143997	30.873655	0.006877	0.001703	0.731033	0.693253	0.016294	0.157411	0.044231	3.000000	4.000000	1.000000	2.000000	2.000000	2.000000	3.000000	2.000000	1.000000	1.000000	3.000000	4.000000
2.891663	4.648925	4.010195	0.533246	6.975386	5.076269	0.287403	9.159201	2.218707	0.605525	1.633408	2.017808	5.835946	0.070735	0.522771	0.002386	0.193072	13.474384	0.791128	21.435848	0.048322	0.134819	0.012026	0.032968	0.016997	0.026514	0.650106	0.057773	0.038995	1.000000	2.000000	2.000000	1.000000	1.000000	2.000000	2.000000	3.000000	4.000000	4.000000	3.000000	4.000000
1.340682	0.279751	2.550759	0.126485	3.669061	4.545247	1.469606	0.564328	0.123863	0.518076	0.723984	0.505072	25.319740	4.148674	44.418736	3.505894	0.429804	0.008444	0.002011	29.906281	0.345169	0.984803	0.001891	3.464965	0.017447	0.165679	0.023590	0.021839	0.143240	2.000000	4.000000	2.000000	2.000000	1.000000	1.000000	4.000000	4.000000	1.000000	2.000000	2.000000	1.000000
5.435295	7.259505	0.168585	0.112980	4.839833	0.246628	3.572187	5.670465	0.494328	0.695901	0.253651	1.002090	1.429790	41.323772	0.001034	0.009236	66.610733	4.233100	1.357960	4.690579	0.004498	0.346617	80.966805	0.266001	0.032621	0.011690	0.169840	0.013505	0.971860	4.000000	2.000000	4.000000	1.000000	2.000000	2.000000	3.000000	4.000000	1.000000	4.000000	3.000000	4.000000
2.079291	0.230538	0.475267	0.373090	9.032476	0.159051	1.523690	7.548898	3.600969	0.401051	2.562542	9.069506	0.001446	29.527637	0.050481	0.007546	0.225317	45.795410	0.203358	0.484916	7.756586	0.071375	0.010286	0.002207	0.569925	0.620311	0.095575	0.989433	0.522502	2.000000	3.000000	4.000000	2.000000	4.000000	3.000000	4.000000	3.000000	4.000000	4.000000	2.000000	2.000000
0.251710	4.735346	0.242363	0.375701	2.895304	4.355050	0.224538	1.635908	8.870326	4.059887	0.223050	2.220114	76.571404	0.510503	0.001598	11.226805	0.139317	0.002408	0.252672	7.727194	1.343702	3.599171	0.429357	0.585972	0.436229	0.043159	0.013101	0.035837	0.484772	3.000000	1.000000	3.000000	3.000000	3.000000	2.000000	4.000000	2.000000	1.000000	2.000000	2.000000	1.000000
8.088915	0.126525	1.067950	0.728456	1.499226	0.236156	1.750176	6.556641	0.346473	0.349882	7.388803	3.558508	0.183392	0.904739	0.004698	3.207216	0.083721	0.006625	4.193677	14.111530	3.833411	0.763533	0.633300	0.025181	0.534994	0.062289	0.017369	0.079446	0.234240	3.000000	4.000000	2.000000	4.000000	3.000000	3.000000	3.000000	4.000000	4.000000	2.000000	4.000000	4.000000
1.336757	0.268694	0.783737	3.682826	1.428911	5.262384	0.357574	6.093290	0.154591	0.157507	5.952316	1.014119	1.419413	0.001087	4.373981	0.003577	0.006698	0.014940	1.636416	1.283214	0.003633	0.026103	0.011700	0.001769	0.035285	0.032344	0.247382	0.040218	0.324853	4.000000	1.000000	2.000000	3.000000	4.000000	3.000000	3.000000	1.000000	4.000000	3.000000	2.000000	4.000000
0.612121	6.971023	0.485910	5.514197	2.693999	5.828757	1.544396	2.382848	7.259109	4.590887	3.839412	1.604035	3.526223	0.013802	1.039915	52.261715	0.116595	0.883051	0.290326	1.796265	0.035629	2.526018	0.010026	0.526699	0.039351	0.037354	0.951548	0.031710	0.386474	1.000000	2.000000	3.000000	2.000000	1.000000	4.000000	2.000000	3.000000	1.000000	3.000000	3.000000	1.000000
0.643948	4.236655	0.448376	0.157521	0.489884	3.703444	4.026376	3.444319	0.134992	7.311410	0.342492	0.217811	42.381062	0.550670	23.730139	0.165668	0.273620	5.266948	0.147911	0.001745	0.026193	0.027199	18.898577	0.487605	0.016011	0.066352	0.036599	0.119620	0.413290	2.000000	4.000000	3.000000	4.000000	2.000000	4.000000	1.000000	1.000000	2.000000	1.000000	4.000000	2.000000
0.214198	1.994821	1.718511	2.426152	0.906071	1.108239	1.415941	1.449490	3.931221	0.161246	5.619385	0.205708	0.001371	15.318267	1.692457	5.333010	1.055441	0.001613	0.061642	0.017014	19.351845	0.001703	39.379642	6.067971	0.315734	0.474890	0.045624	0.057029	0.273877	3.000000	3.000000	3.000000	2.000000	3.000000	3.000000	1.000000	1.000000	3.000000	4.000000	3.000000	1.000000
9.005810	5.851309	0.619623	9.477131	1.155861	2.541583	0.293601	1.279069	0.630602	0.237225	1.744705	9.182351	13.759753	10.344795	5.729887	5.726040	2.483706	0.051959	1.074236	0.157812	0.033519	0.021339	0.069076	0.004404	0.285057	0.303420	0.621910	0.011727	0.599743	1.000000	4.000000	3.000000	2.000000	3.000000	1.000000	2.000000	4.000000	2.000000	4.000000	3.000000	3.000000
1.975732	7.590094	0.705257	3.169028	0.488353	0.303841	0.496624	0.778011	0.427797	0.262171	4.202478	0.176305	0.001920	0.001016	1.212927	4.063005	0.010627	2.938372	0.056494	0.002766	7.871550	0.010393	2.713854	1.369569	0.082074	0.397137	0.217744	0.020709	0.224852	3.000000	4.000000	4.000000	1.000000	4.000000	3.000000	1.000000	3.000000	4.000000	2.000000	2.000000	1.000000
3.627499	7.183412	0.261187	0.403395	0.447490	0.126686	9.512295	0.985424	4.175428	2.682205	5.191462	2.167578	0.007132	0.002668	0.197906	0.023340	0.149264	0.024244	1.573595	0.568656	2.260990	2.815028	0.305432	0.348654	0.017809	0.574541	0.028109	0.020900	0.020024	2.000000	4.000000	3.000000	2.000000	4.000000	3.000000	2.000000	2.000000	4.000000	1.000000	4.000000	3.000000
2.959918	0.264480	0.402661	9.344818	2.294483	2.598117	7.784861	0.949709	0.240836	0.473187	4.081578	0.294434	0.002143	0.006763	0.003017	0.044989	0.043124	0.373016	0.740487	14.918551	0.055752	0.107659	0.001757	0.304293	0.327433	0.487259	0.011668	0.173253	0.044819	1.000000	1.000000	2.000000	3.000000	1.000000	3.000000	3.000000	2.000000	1.000000	4.000000	4.000000	2.000000
5.209452	0.252334	9.464243	0.721796	0.100388	0.132915	4.585037	0.228969	0.546288	0.193136	0.140906	0.119171	1.783849	0.007383	3.302839	45.647320	23.275797	0.105855	0.106568	6.529934	94.201874	0.007304	0.066840	0.253012	0.066280	0.389570	0.049557	0.036129	0.213950	2.000000	1.000000	3.000000	2.000000	2.000000	1.000000	2.000000	4.000000	2.000000	4.000000	3.000000	2.000000
5.329665	4.199370	0.244605	0.598975	0.625003	0.386833	0.254462	0.434156	0.262469	0.123134	1.280453	0.151950	0.003859	0.014501	0.012187	0.025075	0.004143	1.847042	0.155279	20.706432	7.511042	0.029617	8.544049	0.521570	0.073905	0.699438	0.046877	0.021734	0.640598	2.000000	2.000000	2.000000	4.000000	3.000000	4.000000	4.000000	3.000000	1.000000	3.000000	3.000000	4.000000
0.536737	0.245088	0.229157	9.310162	0.419431	0.464091	1.890888	0.126115	0.326497	0.104323	1.474133	0.166246	0.025787	9.645720	0.434489	1.120492	0.032421	0.454245	4.709371	0.046891	0.003537	0.881158	0.393937	0.004599	0.425810	0.057002	0.791515	0.020637	0.295472	3.000000	1.000000	3.000000	4.000000	1.000000	1.000000	4.000000	3.000000	1.000000	2.000000	3.000000	2.000000
0.945733	1.090123	0.103575	0.996120	0.197899	0.832556	0.509389	0.825691	3.257267	2.408576	2.599165	1.191132	0.555438	0.004689	0.301431	0.158472	0.039777	0.003253	3.028410	0.160932	4.102790	0.591609	2.381198	0.005065	0.516578	0.017302	0.085439	0.042161	0.145965	2.000000	4.000000	3.000000	1.000000	3.000000	3.000000	3.000000	4.000000	1.000000	4.000000	2.000000	2.000000
1.111940	0.669675	2.354115	0.174942	0.651838	9.597891	0.455444	7.355300	1.183744	2.237841	0.980330	3.417366	42.284000	15.225819	0.006464	57.484734	2.177654	1.707014	0.002180	0.459769	0.744337	33.325947	0.002498	3.370070	0.018828	0.038244	0.037504	0.218390	0.474015	2.000000	1.000000	4.000000	3.000000	3.000000	3.000000	1.000000	1.000000	3.000000	2.000000	4.000000	1.000000
0.262126	0.672778	0.932585	1.517776	4.338984	0.630416	3.717611	0.387386	1.004260	1.736870	0.456435	1.171269	0.006959	0.008407	0.002690	0.005494	0.005891	7.031521	0.140727	0.007749	11.285741	1.699948	0.004697	0.298537	0.143685	0.111822	0.679817	0.094177	0.677013	3.000000	1.000000	4.000000	3.000000	2.000000	4.000000	3.000000	1.000000	3.000000	3.000000	2.000000	1.000000
0.283161	9.730955	0.142927	0.254491	0.180394	0.124243	0.297811	0.325915	0.118985	7.123403	6.548530	0.183532	0.205350	11.519881	1.215197	38.258026	0.115982	0.002234	1.671435	0.047643	56.883793	0.387417	0.308624	0.027094	0.150749	0.010054	0.173694	0.217108	0.949141	2.000000	3.000000	1.000000	1.000000	3.000000	2.000000	1.000000	1.000000	4.000000	2.000000	4.000000	4.000000
8.319311	4.531196	0.222091	5.110565	0.152339	0.205589	1.677504	4.847724	2.592418	6.626567	0.721502	5.211520	1.957608	0.026343	0.077395	0.112014	29.585743	3.176062	2.164634	4.885869	0.030163	7.114989	0.660847	0.034113	0.733194	0.034244	0.653551	0.011330	0.245294	4.000000	4.000000	2.000000	3.000000	1.000000	2.000000	4.000000	1.000000	3.000000	2.000000	3.000000	3.000000
2.012158	1.019462	0.547198	3.907305	1.151354	4.151895	2.110569	0.547747	9.600201	1.976354	0.210000	4.889748	0.069882	0.005139	0.020983	5.871817	5.434007	10.245202	0.644658	0.732965	0.082276	4.154179	0.002632	0.267960	0.887638	0.024882	0.023324	0.098563	0.517454	2.000000	2.000000	2.000000	2.000000	1.000000	2.000000	4.000000	2.000000	2.000000	4.000000	3.000000	2.000000
0.457789	1.178588	0.651121	7.765025	0.532934	0.597827	0.424258	0.430399	1.508999	0.147814	5.311983	0.713150	84.889717	37.645592	7.213384	0.001599	0.067955	0.545845	0.145793	2.857869	0.029149	0.014106	0.076686	0.119564	0.900845	0.231194	0.050232	0.292738	0.190178	4.000000	4.000000	4.000000	3.000000	1.000000	1.000000	1.000000	4.000000	2.000000	1.000000	3.000000	3.000000
0.500296	0.306330	0.147743	1.315887	2.874197	8.308759	2.009215	0.175616	0.281383	0.136489	2.945982	8.544713	24.119829	0.001602	0.005211	23.793629	0.067199	0.209049	6.415440	0.068095	84.916016	0.598929	0.017859	0.019856	0.179706	0.023774	0.783635	0.079315	0.241012	3.000000	3.000000	3.000000	1.000000	4.000000	3.000000	2.000000	1.000000	3.000000	4.000000	3.000000	2.000000
0.583473	5.170901	1.034890	6.787272	5.207905	0.762986	0.156859	0.702273	1.615281	1.772999	0.522325	1.136901	0.029823	0.020414	0.056532	0.001312	0.001920	0.029915	1.988875	5.612848	0.006330	0.054172	83.172668	0.024151	0.724414	0.019702	0.017561	0.017442	0.149343	1.000000	1.000000	1.000000	4.000000	4.000000	4.000000	3.000000	2.000000	4.000000	4.000000	4.000000	1.000000
0.846829	0.295709	1.002390	0.299490	1.785186	6.217044	1.173164	3.247808	0.478297	0.214679	2.608718	0.192040	0.003172	0.014437	0.044140	0.079321	0.001417	0.148771	0.487340	0.010478	0.077919	10.467927	0.007095	0.006210	0.242987	0.020412	0.035231	0.607173	0.821531	1.000000	4.000000	1.000000	4.000000	2.000000	3.000000	3.000000	4.000000	4.000000	2.000000	2.000000	1.000000
0.271004	0.476710	0.255114	0.189051	6.225035	4.367068	1.901222	0.153552	0.565763	0.122428	1.574861	1.771583	11.790574	0.714561	3.699326	8.541778	7.176971	0.088020	0.009743	1.062549	9.628732	0.003855	0.092262	0.736631	0.393987	0.378496	0.174686	0.646225	0.145008	4.000000	2.000000	1.000000	4.000000	1.000000	1.000000	2.000000	3.000000	2.000000	3.000000	3.000000	1.000000
0.966009	2.601908	2.799461	0.535841	8.120755	0.597524	0.693464	2.911182	1.824885	0.340166	0.156258	1.080565	0.001655	0.028005	0.114063	6.723463	5.321910	0.456187	13.360792	26.353216	0.001351	1.425671	0.013177	0.015576	0.276898	0.286292	0.134532	0.041556	0.420523	3.000000	2.000000	3.000000	4.000000	4.000000	4.000000	1.000000	3.000000	2.000000	3.000000	3.000000	3.000000
1.033563	1.452839	2.683973	0.466792	1.779359	3.220486	1.038315	0.443545	0.442061	6.533281	0.108169	1.893336	33.515198	0.001640	1.601482	1.903959	16.364565	0.001870	15.521782	0.002612	0.001952	0.232821	0.027167	0.006547	0.388861	0.113436	0.018442	0.054290	0.703583	2.000000	2.000000	4.000000	4.000000	2.000000	2.000000	1.000000	4.000000	1.000000	3.000000	3.000000	3.000000
4.100257	8.285241	0.308717	4.888676	0.369801	0.246897	3.025671	0.825567	0.233939	0.975783	3.856570	0.830780	0.101417	2.147584	0.227118	4.427754	0.027118	80.795891	0.910332	0.010758	38.786747	0.047282	0.095532	1.021658	0.262485	0.221564	0.164939	0.503814	0.258539	3.000000	2.000000	4.000000	3.000000	2.000000	2.000000	2.000000	2.000000	1.000000	4.000000	4.000000	1.000000
0.175768	2.018057	0.632041	0.590617	0.914346	0.784878	0.132297	0.558214	0.174428	0.440766	3.795180	0.852258	2.220981	0.553607	0.179939	2.571130	0.021386	0.118958	0.563254	0.014242	1.256534	13.888366	0.002132	0.001139	0.046747	0.051074	0.065069	0.469008	0.629667	1.000000	4.000000	3.000000	3.000000	3.000000	2.000000	3.000000	2.000000	4.000000	2.000000	3.000000	3.000000
0.121578	7.308874	0.940396	0.262299	0.132014	0.703444	3.172226	5.485496	0.327196	0.443397	3.476641	0.268766	10.190385	0.334587	26.659662	0.208193	0.140773	18.557110	0.309338	0.665315	0.060942	9.848552	0.012373	0.931517	0.515892	0.292641	0.441195	0.273032	0.452635	2.000000	1.000000	1.000000	1.000000	4.000000	3.000000	2.000000	2.000000	1.000000	2.000000	2.000000	3.000000
0.180965	3.484374	0.194399	0.274479	3.318030	3.691283	6.290273	2.400975	0.660824	4.206630	1.278204	1.607249	0.037526	0.088600	31.710497	2.108213	0.084700	0.006359	0.007729	0.054658	5.630714	0.009687	0.003944	0.001210	0.567916	0.244613	0.011284	0.044617	0.540116	1.000000	3.000000	1.000000	4.000000	1.000000	1.000000	4.000000	1.000000	1.000000	4.000000	3.000000	4.000000
3.367331	0.223114	0.480516	4.797708	8.051071	0.314721	0.152702	8.295560	0.148837	5.151135	0.247446	1.667218	0.005843	0.001069	1.183307	0.002189	7.782931	15.720904	0.003401	0.001401	0.004935	0.010614	3.647792	0.008032	0.017617	0.389327	0.072893	0.148838	0.131222	3.000000	1.000000	2.000000	2.000000	2.000000	2.000000	1.000000	1.000000	3.000000	4.000000	1.000000	3.000000
2.202804	7.629175	0.414922	0.166782	0.526045	0.399451	2.178255	0.646745	1.018347	0.177062	4.808405	8.312764	0.004818	0.003197	28.141632	0.197973	0.283271	0.003184	0.082335	0.064420	1.035171	0.725088	0.001558	0.003350	0.142233	0.934817	0.023037	0.020454	0.945254	3.000000	2.000000	1.000000	1.000000	4.000000	4.000000	3.000000	1.000000	3.000000	2.000000	3.000000	1.000000
1.260602	7.598210	0.187866	7.619594	1.532672	1.889507	8.330672	0.142820	2.338405	7.959735	7.423724	1.168885	0.111564	0.008775	1.403442	0.001125	30.274269	0.006493	64.489326	0.052000	8.741693	1.223788	0.256443	0.005757	0.413695	0.016264	0.124671	0.212239	0.451879	4.000000	2.000000	3.000000	4.000000	4.000000	2.000000	2.000000	1.000000	4.000000	4.000000	2.000000	4.000000
0.937856	0.294366	0.222605	4.446968	0.230110	0.250140	2.186029	0.198600	1.072708	0.208714	0.295759	0.428360	0.001437	0.109019	4.173065	0.012298	1.650795	1.056546	1.828220	12.291516	0.005686	0.006299	0.009649	0.121323	0.018515	0.664424	0.386156	0.466310	0.675027	1.000000	2.000000	3.000000	4.000000	4.000000	1.000000	4.000000	2.000000	4.000000	2.000000	4.000000	2.000000
4.103011	0.783830	0.517651	0.110691	0.688018	0.283184	1.494026	0.308355	0.121472	2.113461	6.461478	1.020878	0.063519	0.001797	0.720612	31.465923	14.239460	0.002290	1.305579	0.181225	0.009323	1.355618	0.704896	0.083906	0.115678	0.065509	0.313389	0.403553	0.954904	3.000000	4.000000	3.000000	1.000000	2.000000	3.000000	2.000000	3.000000	4.000000	3.000000	2.000000	2.000000
1.310437	0.590451	3.949776	3.121506	5.194937	2.761335	4.530448	2.627693	1.085045	4.413617	6.469696	0.977552	0.003902	0.144726	0.002533	1.775254	0.016860	5.250270	0.204932	77.791405	0.004849	0.517705	0.022801	0.524435	0.014531	0.118006	0.089452	0.031002	0.574031	2.000000	3.000000	3.000000	3.000000	2.000000	1.000000	3.000000	2.000000	1.000000	4.000000	4.000000	2.000000
9.369896	7.133019	0.383245	0.333591	0.313431	1.084740	5.565268	7.239403	0.138070	0.604875	0.109790	0.303046	9.475125	0.184799	53.069649	0.005299	0.152416	0.164507	0.038073	0.281878	0.001189	5.989685	0.111308	1.063962	0.493580	0.239564	0.022499	0.017597	0.421033	1.000000	4.000000	1.000000	4.000000	2.000000	2.000000	4.000000	4.000000	3.000000	1.000000	3.000000	4.000000
